,강남구,강동구,강북구,강서구,관악구,광진구,구로구,금천구,노원구,도봉구,동대문구,동작구,마포구,서대문구,서초구,성동구,성북구,송파구,양천구,영등포구,용산구,은평구,종로구,중구,중랑구
20년_범죄율,0.3491574290401153,0.329812096849584,0.3513206116517123,0.3270697381869644,0.4322859578614054,0.3363681345868382,0.35880195599022,0.3563454382137816,0.3655010744285993,0.275610369997483,0.3963782696177062,0.3572208870439152,0.3544238683127572,0.2799367374604609,0.1845841784989858,0.2812294902647123,0.4064191802010827,0.3501052354643514,0.3258475962062575,0.3675850435760472,0.3594442448197389,0.3652395322519803,0.3785870692635704,0.3537943008885711,0.3692323191617973
21년_범죄율,0.3055127504101009,0.3232682060390763,0.2907873120181979,0.306313389417407,0.2706125928632322,0.3054923305294408,0.30440097799511,0.3129731810599255,0.3345379957022856,0.2340800402718348,0.3502189608237661,0.287415337557352,0.3641975308641975,0.2573429733393583,0.4943881000676132,0.2310216582804637,0.3107759731889662,0.3100499868455669,0.3286820015262182,0.2937166151251054,0.2851838543538148,0.3059222934741606,0.314624870346894,0.2922071289960167,0.3233931090066492
22년_범죄율,0.3453298205497838,0.3469196971113396,0.3578920763300897,0.3666168723956285,0.2971014492753623,0.3581395348837209,0.3367970660146699,0.3306813807262928,0.299960929869115,0.4903095897306821,0.2534027695585276,0.3553637753987328,0.2813786008230453,0.4627202892001807,0.3210277214334009,0.4877488514548239,0.282804846609951,0.3398447776900815,0.3454704022675242,0.3386983412988473,0.3553719008264462,0.3288381742738589,0.3067880603895355,0.3539985701154121,0.3073745718315535
총범죄건수,20117.0,10697.0,7913.0,12719.0,16422.0,10105.0,11452.0,7793.0,10238.0,7946.0,8449.0,9154.0,9720.0,8852.0,7395.0,9142.0,7758.0,15204.0,9173.0,14228.0,8349.0,10604.0,8677.0,9791.0,9926.0
